"Corr.surf","Dist.true.cent","Normal","Log.norm","Beta","Gamma","approach"
0.903401712552922,0.309121600243785,0,1,2,0,"Ellipses"
0.507482600294245,2.85912008294752,1,1,0,1,"Ellipses"
0.869967969556023,0.389372037618757,0,1,0,2,"Ellipses"
0.922538951549152,0.167540255849726,0,3,0,0,"Ellipses"
0.877402625213425,0.439955338620316,2,0,0,1,"Ellipses"
0.95101778264414,0.0455951797930216,2,0,1,0,"Ellipses"
0.92135825284976,0.306680258168801,0,1,1,1,"Ellipses"
0.925936821219606,0.154855687820935,2,1,0,0,"Ellipses"
0.973276383344025,0.0181245630587741,3,0,0,0,"Ellipses"
0.901515957830819,0.238340861579369,1,1,0,1,"Ellipses"
0.953068885361406,0.0867513779451231,1,1,1,0,"Ellipses"
0.852901451369529,0.320199604090261,1,0,2,0,"Ellipses"
0.967827957475771,0.0158736172336443,3,0,0,0,"Ellipses"
0.913743090746135,0.115892408543425,1,1,0,1,"Ellipses"
0.901292181334018,0.178906569162945,2,1,0,0,"Ellipses"
0.93371131077189,0.0979547068014225,2,1,0,0,"Ellipses"
0.95658952211058,0.019472495524654,3,0,0,0,"Ellipses"
0.972179611089037,0.0157042483857328,3,0,0,0,"Ellipses"
0.923165594292143,0.149671419169913,0,0,2,1,"Ellipses"
0.884159123088586,0.28604041230172,1,1,1,0,"Ellipses"
0.928542025038506,0.158400216476919,1,2,0,0,"Ellipses"
0.882006961566879,0.280175226309122,0,1,0,2,"Ellipses"
0.947782725560557,0.0652965218522948,1,0,0,2,"Ellipses"
0.920927705178836,0.229137715527038,1,1,0,1,"Ellipses"
0.923295058413836,0.195641210016745,0,1,2,0,"Ellipses"
0.966981207883237,0.0179504311865342,1,0,2,0,"Ellipses"
0.83987408505716,0.40834018710952,1,0,1,1,"Ellipses"
0.804286634809445,0.528585546564968,1,0,2,0,"Ellipses"
0.927862998354033,0.150695721660202,1,2,0,0,"Ellipses"
0.924323643198938,0.393871406030542,0,2,0,1,"Ellipses"
0.918455255940625,0.191797015275086,1,0,1,1,"Ellipses"
0.868136465446004,0.452934566527825,1,1,0,1,"Ellipses"
0.891606339212518,0.283664834054826,0,2,1,0,"Ellipses"
0.93677113443612,0.0955414617088506,1,0,1,1,"Ellipses"
0.892728714025567,0.38627804841866,1,0,2,0,"Ellipses"
0.940386940818118,0.0587419570140126,2,0,0,1,"Ellipses"
0.929314114853496,0.158961080278855,1,1,1,0,"Ellipses"
0.955698059619079,0.0543368335555159,1,1,1,0,"Ellipses"
0.893577182767292,0.288552192731918,1,1,0,1,"Ellipses"
0.961306532751273,0.00934224901414683,1,1,1,0,"Ellipses"
0.855995082348441,0.446937594433865,1,1,0,1,"Ellipses"
0.90002743967821,0.268309260882732,1,2,0,0,"Ellipses"
0.97717979910953,0.0124787582102242,1,0,2,0,"Ellipses"
0.918455549671956,0.26326676156197,1,0,1,1,"Ellipses"
0.88803389383418,0.338622203792769,1,0,1,1,"Ellipses"
0.911118558183507,0.265728485035405,0,1,0,2,"Ellipses"
0.823897948842581,0.538443557910938,1,0,1,1,"Ellipses"
0.580488043996608,2.86142003764146,0,1,1,1,"Ellipses"
0.957737488312496,0.0503544677631664,1,1,1,0,"Ellipses"
0.896300140315094,0.294971645825028,1,2,0,0,"Ellipses"
0.932487055838982,0.141602448442826,1,0,2,0,"Ellipses"
0.714156162320679,30.1144403389986,2,1,0,0,"Ellipses"
0.920473448434014,0.152141238397076,1,1,1,0,"Ellipses"
0.896341337387254,0.256597001258642,2,0,0,1,"Ellipses"
0.937959831395395,0.183369443751818,1,1,1,0,"Ellipses"
0.932694523160948,0.235728965088793,1,1,0,1,"Ellipses"
0.978835864751844,0.00678215907239227,3,0,0,0,"Ellipses"
0.968255381970372,0.039715738652687,2,0,1,0,"Ellipses"
0.897154850586728,0.399445704417544,1,0,2,0,"Ellipses"
0.92797438341147,0.192312246733602,2,0,1,0,"Ellipses"
0.905367793642108,0.378001358717049,1,1,0,1,"Ellipses"
0.964577371790898,0.399003610053637,0,0,2,1,"Ellipses"
0.942249118409472,0.0798505493784252,0,1,1,1,"Ellipses"
0.957706945400527,0.0505232578002736,3,0,0,0,"Ellipses"
0.948638865131986,0.0771020193288346,2,1,0,0,"Ellipses"
0.960875329925077,0.0253570400002468,1,0,2,0,"Ellipses"
0.918278803057594,0.211570329478789,2,0,1,0,"Ellipses"
0.948135658234562,0.0573366360051391,1,0,0,2,"Ellipses"
0.905068717627961,0.298187936018936,0,0,2,1,"Ellipses"
0.958102770771646,0.0287574677956299,2,1,0,0,"Ellipses"
0.97109209159648,0.00362796781187042,2,0,0,1,"Ellipses"
0.883499941849804,0.327568947075534,2,0,0,1,"Ellipses"
0.95789967404988,0.0475060748966637,2,1,0,0,"Ellipses"
0.811245090472801,0.862091460997627,0,0,1,2,"Ellipses"
0.954688704024226,0.169029934606111,0,1,1,1,"Ellipses"
0.969370312649069,0.0344901328470615,1,0,2,0,"Ellipses"
0.956553348927786,0.0559491349864159,2,1,0,0,"Ellipses"
0.915716788243513,0.172066789097626,2,0,0,1,"Ellipses"
0.912527531084645,0.192331454451172,2,0,1,0,"Ellipses"
0.216316781751456,27.4646129249215,1,0,1,1,"Ellipses"
0.909785092181633,0.450912416026965,0,1,0,2,"Ellipses"
0.970444348037522,0.00350758748021345,2,0,0,1,"Ellipses"
0.932461360360639,0.0894719862066074,2,0,0,1,"Ellipses"
0.970952743647469,0.0129406493251639,2,0,0,1,"Ellipses"
0.956584680676304,0.0377252051869076,1,1,0,1,"Ellipses"
0.936859420299382,0.257734103226219,1,1,0,1,"Ellipses"
0.93833373407421,0.24307148675519,2,0,0,1,"Ellipses"
0.931531918545223,0.185370683630451,0,1,1,1,"Ellipses"
0.864830062544897,0.357524217643438,0,1,2,0,"Ellipses"
0.859183587010896,0.360768639285484,2,0,1,0,"Ellipses"
0.937186320385609,0.065911618348408,1,1,0,1,"Ellipses"
0.962836813455529,0.0107156070828769,1,0,1,1,"Ellipses"
0.972446300466022,0.0166735466119184,2,0,0,1,"Ellipses"
0.98080220841645,0.0109001968198252,3,0,0,0,"Ellipses"
0.922987277532494,0.256598642526571,1,0,0,2,"Ellipses"
0.922819711206085,0.175080266543961,1,1,1,0,"Ellipses"
0.971607715188497,0.01212067006005,2,0,0,1,"Ellipses"
0.958889604481742,0.0469596491293521,1,1,1,0,"Ellipses"
0.92991501397601,0.223236213925742,1,0,2,0,"Ellipses"
0.903699892419823,0.176492947677176,0,1,2,0,"Ellipses"
0.968061135366706,0.0202970352426466,3,0,0,0,"Ellipses"
0.927381921703801,0.2573885354053,0,1,0,2,"Ellipses"
0.889924151003359,0.260759542999372,0,1,2,0,"Ellipses"
0.951782598848626,0.0254929944375351,2,0,1,0,"Ellipses"
0.9093781264233,0.392332520194205,1,1,0,1,"Ellipses"
0.887007901235556,0.265937449360247,0,0,2,1,"Ellipses"
0.852273859266856,0.540713686793203,1,1,1,0,"Ellipses"
0.935420611084311,0.0887201003458282,2,1,0,0,"Ellipses"
0.959257316481922,0.0248994562586698,1,0,2,0,"Ellipses"
0.934225285953738,0.0989986509225273,2,0,1,0,"Ellipses"
0.874821470665258,0.411194867680701,1,0,1,1,"Ellipses"
0.969161266264465,0.00281806455514903,2,0,0,1,"Ellipses"
0.965631735738118,0.0182205639419481,2,0,1,0,"Ellipses"
0.944082400659969,0.0263824437638009,0,1,1,1,"Ellipses"
0.963859298077594,0.0445956429137647,2,0,1,0,"Ellipses"
0.952639893281395,0.0266067638480061,1,1,1,0,"Ellipses"
0.960004973580622,0.0222162022908579,1,1,1,0,"Ellipses"
0.852594757943791,0.447825328570181,1,1,0,1,"Ellipses"
0.956837312644164,0.0508215109335676,2,0,0,1,"Ellipses"
0.903932973178083,0.191876604949435,1,0,2,0,"Ellipses"
0.908841841519622,0.13937908430917,1,1,1,0,"Ellipses"
0.927105767146708,0.154151570204639,0,2,1,0,"Ellipses"
0.912538824569056,0.158543685618492,2,0,0,1,"Ellipses"
0.866081262835513,0.296481660904426,1,0,0,2,"Ellipses"
0.910599771018111,0.1888884646308,1,0,0,2,"Ellipses"
0.626683121115722,2.09887354040632,1,0,0,2,"Ellipses"
0.928137636774265,0.115767758154556,1,0,1,1,"Ellipses"
0.857730962929721,0.627968768314409,1,0,0,2,"Ellipses"
0.935422503774668,0.133382145059636,2,0,1,0,"Ellipses"
0.92341569959723,0.131406626483205,0,2,0,1,"Ellipses"
0.949610851626623,0.0836729015904302,1,1,1,0,"Ellipses"
0.90847686602787,0.14738389459045,0,1,1,1,"Ellipses"
0.955202113528879,0.0679710833461861,0,2,0,1,"Ellipses"
0.954278301811175,0.192207272554622,0,0,0,3,"Ellipses"
0.660061914630785,34.9875923283821,2,1,0,0,"Ellipses"
0.947625690659931,0.0536636669069396,1,1,0,1,"Ellipses"
0.878276945154145,0.389103734213055,1,1,0,1,"Ellipses"
0.946184210156951,0.0630430238624179,1,1,1,0,"Ellipses"
0.916022688411921,0.176846803742507,1,1,0,1,"Ellipses"
0.953890810946538,0.0503996039156477,1,1,1,0,"Ellipses"
0.960182084584909,0.0196267651305043,2,0,0,1,"Ellipses"
0.942189803202669,0.0644411319765587,0,2,1,0,"Ellipses"
0.912905690812484,0.310085441650039,2,0,1,0,"Ellipses"
0.93306031041503,0.0722536606741832,0,1,1,1,"Ellipses"
0.953444471840458,0.0617590410543579,1,2,0,0,"Ellipses"
0.980206554033085,0.0121163883499597,1,0,1,1,"Ellipses"
0.977858887063637,0.00624799232227189,3,0,0,0,"Ellipses"
0.872695886276795,0.41447439606273,2,0,0,1,"Ellipses"
0.9512193029988,0.0292358590077852,0,1,1,1,"Ellipses"
0.953124441977506,0.116500006484523,2,0,1,0,"Ellipses"
0.962465650810414,0.026911525989983,1,0,0,2,"Ellipses"
0.895907971169801,0.38214340612191,0,0,2,1,"Ellipses"
0.952003414267454,0.0262636436588249,2,1,0,0,"Ellipses"
0.958377004499944,0.0381878247618519,1,0,2,0,"Ellipses"
0.962214301606997,0.0375481052473058,2,0,0,1,"Ellipses"
0.845960658548043,0.48077549307681,1,0,1,1,"Ellipses"
0.96227878959755,0.0302523316018562,2,1,0,0,"Ellipses"
0.941739307702732,0.0927069045989919,0,3,0,0,"Ellipses"
0.911922969079927,0.330414221838616,1,1,0,1,"Ellipses"
0.734077992514628,0.991125821335763,0,0,2,1,"Ellipses"
0.939696047528719,0.0799932503374755,0,1,0,2,"Ellipses"
0.957490580164269,0.0389390509513519,0,0,2,1,"Ellipses"
0.924304928534714,0.179845055103431,0,3,0,0,"Ellipses"
0.884136068758062,0.407140915632475,1,0,1,1,"Ellipses"
0.847696483911703,0.618970935345875,1,1,0,1,"Ellipses"
0.940316295984039,0.233845793143078,2,0,0,1,"Ellipses"
0.954574910419279,0.0292740116064658,1,1,0,1,"Ellipses"
0.929153083369994,0.191191165245675,0,1,1,1,"Ellipses"
0.957986892267832,0.060594424344655,1,1,1,0,"Ellipses"
0.958400567302855,0.0729695714430078,2,1,0,0,"Ellipses"
0.825682379323502,0.659003422209338,1,1,1,0,"Ellipses"
0.931837138055758,0.264936851809652,0,1,1,1,"Ellipses"
0.925725227462594,0.145816445180236,0,2,1,0,"Ellipses"
0.855627299737494,0.713923101180183,0,0,1,2,"Ellipses"
0.97855903848336,0.00479078948808708,2,0,0,1,"Ellipses"
0.973098225161067,0.0013379910067665,2,0,0,1,"Ellipses"
0.952447806275649,0.0429446203604623,0,1,1,1,"Ellipses"
0.905553979022275,0.388303029243297,1,0,1,1,"Ellipses"
0.93286055511289,0.261707544834865,0,0,1,2,"Ellipses"
0.931899348152196,0.222771030853283,1,1,0,1,"Ellipses"
0.940865393043803,0.11802551880428,2,1,0,0,"Ellipses"
0.893544679818071,0.235798155074121,1,0,1,1,"Ellipses"
0.956334942529866,0.0477280324874366,1,0,2,0,"Ellipses"
0.928054433318673,0.148531499197331,1,0,1,1,"Ellipses"
0.927036404760556,0.115091400060423,1,0,2,0,"Ellipses"
0.931592626280731,0.115874614733845,1,1,1,0,"Ellipses"
0.898769220273635,0.310317717903658,0,1,2,0,"Ellipses"
0.9381607643249,0.119092443253148,0,2,0,1,"Ellipses"
0.90804724561932,0.15768889160995,1,1,0,1,"Ellipses"
0.946517041577823,0.0469799142704806,2,1,0,0,"Ellipses"
0.949761067172402,0.0657011625024654,1,1,0,1,"Ellipses"
0.868053375353634,0.404469281473059,0,2,1,0,"Ellipses"
0.948254773400725,0.0832708960451719,2,1,0,0,"Ellipses"
0.939395364187611,0.107312097423283,2,1,0,0,"Ellipses"
0.951048810119559,0.0539624303739879,2,1,0,0,"Ellipses"
0.904273378443248,0.346425734911113,2,0,0,1,"Ellipses"
0.954034558426819,0.03752081443156,3,0,0,0,"Ellipses"
0.891623916433257,0.330400127487568,2,0,0,1,"Ellipses"
0.854548031106092,0.434892724042408,0,1,1,1,"Ellipses"
0.928894056794367,0.121153508746124,3,0,0,0,"Ellipses"
0.969490739567441,0.00106884478994065,2,0,0,1,"Ellipses"
0.974038039703623,0.0152267247943319,3,0,0,0,"Ellipses"
0.928878034238805,0.174258257586509,1,0,2,0,"Ellipses"
0.924807532947257,0.156578368527687,0,1,1,1,"Ellipses"
0.901750721525919,0.187789667973824,1,0,1,1,"Ellipses"
0.928562941749846,0.158428084922388,1,1,1,0,"Ellipses"
0.916275251667995,0.186246489912506,1,0,0,2,"Ellipses"
0.932269824923048,0.142423920192682,1,2,0,0,"Ellipses"
0.940713276741776,0.0456054128176115,1,1,0,1,"Ellipses"
0.956113141505035,0.0593225164707795,2,0,1,0,"Ellipses"
0.931525071347478,0.219520268132249,1,0,1,1,"Ellipses"
0.92918651218597,0.166726620386023,1,1,1,0,"Ellipses"
0.955669816403919,0.115984101260124,2,1,0,0,"Ellipses"
0.807141667905683,0.739329790842561,0,0,1,2,"Ellipses"
0.924398289587015,0.129405954159676,1,0,1,1,"Ellipses"
0.867712613348522,0.501925354342482,1,0,1,1,"Ellipses"
0.961424794073473,0.0206920182114792,2,0,0,1,"Ellipses"
0.935149825629049,0.125360203869114,2,1,0,0,"Ellipses"
0.918089141402551,0.322475026682001,0,1,2,0,"Ellipses"
0.895524141773525,0.525793636456926,1,0,0,2,"Ellipses"
0.959674917801823,0.0201949662870634,2,0,1,0,"Ellipses"
0.972363165217052,0.00924838590146551,2,0,0,1,"Ellipses"
0.671155911003248,2.04836241420809,2,0,0,1,"Ellipses"
0.90402052847026,0.167198325060264,1,1,1,0,"Ellipses"
0.910534452723045,0.189796363702465,0,0,3,0,"Ellipses"
0.919350885683102,0.158421424021364,1,1,1,0,"Ellipses"
0.881921605187107,0.406607226672583,0,0,2,1,"Ellipses"
0.951960003258682,0.0677511977264887,0,1,1,1,"Ellipses"
0.871959394580783,0.591326442933387,1,1,0,1,"Ellipses"
0.939034775120235,0.0391883090415595,1,0,1,1,"Ellipses"
0.836333179706157,0.574498515858488,1,0,0,2,"Ellipses"
0.910646523771075,0.375961378974765,0,0,1,2,"Ellipses"
0.97059495794088,0.015386136997285,3,0,0,0,"Ellipses"
0.950921010277723,0.0285697587637234,1,1,0,1,"Ellipses"
0.944710765033566,0.107870336522949,2,1,0,0,"Ellipses"
0.896307858278519,0.256447465808227,1,0,2,0,"Ellipses"
0.951111756376175,0.0680928854017193,2,0,0,1,"Ellipses"
0.904775211672463,0.16427595512695,2,1,0,0,"Ellipses"
0.952762537241083,0.0401861202901491,1,0,2,0,"Ellipses"
0.970923863172165,0.00325014568787633,1,0,0,2,"Ellipses"
0.933905569396105,0.236218850094469,1,1,0,1,"Ellipses"
0.928116754314943,0.182348778527165,1,2,0,0,"Ellipses"
0.965276026178972,0.028268527881035,2,1,0,0,"Ellipses"
0.947362963183718,0.0683698546120671,1,0,1,1,"Ellipses"
0.905931687021826,0.346979859974693,1,0,2,0,"Ellipses"
0.936613046846206,0.207315250654057,0,0,1,2,"Ellipses"
0.951782754990789,0.0715223398980566,2,0,0,1,"Ellipses"
0.966115836637234,0.0346534995225764,3,0,0,0,"Ellipses"
0.973632659162377,0.0116523706383357,1,0,0,2,"Ellipses"
0.953012100722075,0.072504354391055,1,1,1,0,"Ellipses"
0.925581167236887,0.233557304291744,1,1,0,1,"Ellipses"
0.965354561869573,0.0292146627933213,1,0,1,1,"Ellipses"
0.888616349383707,0.253517995253939,1,1,0,1,"Ellipses"
0.89420842852404,0.39334015460548,1,1,0,1,"Ellipses"
0.895337314526722,0.323869202604012,1,2,0,0,"Ellipses"
0.959965163751159,0.00385965738873284,2,0,0,1,"Ellipses"
0.940419946631722,0.0807358382559165,1,2,0,0,"Ellipses"
0.91576424877007,0.158050166920228,1,1,0,1,"Ellipses"
0.96847624440978,0.0094676151176417,3,0,0,0,"Ellipses"
0.955015498465374,0.163246566190434,2,0,0,1,"Ellipses"
0.901097276065051,0.182412103931093,3,0,0,0,"Ellipses"
0.931352041029826,0.0969124350019706,2,0,1,0,"Ellipses"
0.964011751617472,0.0234636485311707,2,0,1,0,"Ellipses"
0.940815364809546,0.053811280277919,1,1,0,1,"Ellipses"
0.923436981660961,0.150442148454214,0,2,0,1,"Ellipses"
0.96460629082676,0.0243588700255328,1,0,1,1,"Ellipses"
0.877634642928799,0.362891149208774,1,1,0,1,"Ellipses"
0.953391016679196,0.154738761913208,2,0,0,1,"Ellipses"
0.895104304896557,0.252888585331674,1,0,0,2,"Ellipses"
0.948797875192027,0.0672449958161414,1,1,0,1,"Ellipses"
0.90568391669558,0.334484026998732,1,1,0,1,"Ellipses"
0.919714744418942,0.310389753112903,1,0,0,2,"Ellipses"
0.962744274345094,0.0374730845222623,1,1,1,0,"Ellipses"
0.957083406814446,0.161701998282398,0,0,2,1,"Ellipses"
0.921539372867999,0.24010904186886,2,1,0,0,"Ellipses"
0.940127354167216,0.168960617691572,2,0,1,0,"Ellipses"
0.695050556690878,37.7997870098971,1,2,0,0,"Ellipses"
0.95726558862881,0.0583343539090463,0,1,1,1,"Ellipses"
0.940894670012788,0.0615465845327599,1,2,0,0,"Ellipses"
0.839602415851117,0.675111721884946,1,1,1,0,"Ellipses"
0.923103015448491,0.275436364425731,1,0,2,0,"Ellipses"
0.600702069716255,2.46753356125904,1,1,1,0,"Ellipses"
0.941705690182522,0.097782367832382,2,1,0,0,"Ellipses"
0.977873127296758,0.00917632357247315,3,0,0,0,"Ellipses"
0.897906481231254,0.388956338183744,0,1,0,2,"Ellipses"
0.967558351498316,0.0216508979492395,3,0,0,0,"Ellipses"
0.940320745059671,0.0659522010050262,0,2,0,1,"Ellipses"
0.905598806296326,0.34454471778744,1,1,0,1,"Ellipses"
0.976590559587356,0.018533998884635,3,0,0,0,"Ellipses"
0.954320364711166,0.0354066398194598,2,1,0,0,"Ellipses"
0.937875633048929,0.196993312669422,2,0,0,1,"Ellipses"
0.973389305106853,0.0119575268757414,3,0,0,0,"Ellipses"
0.906642370884262,0.319594776514761,0,1,1,1,"Ellipses"
0.949468181645273,0.0518305020526984,1,1,1,0,"Ellipses"
0.939185615022525,0.0784923959912781,1,1,0,1,"Ellipses"
0.9227961980273,0.213277431489077,1,0,2,0,"Ellipses"
0.940094726322165,0.0594657168697297,1,0,1,1,"Ellipses"
0.903133707608727,0.355786549808818,2,0,0,1,"Ellipses"
0.863926877453192,0.507359015494535,0,2,0,1,"Ellipses"
0.921520305705278,0.102434671058898,1,1,1,0,"Ellipses"
0.961019384655195,0.0518442700755659,0,0,0,3,"Ellipses"
0.948534702766176,0.10773388029893,2,1,0,0,"Ellipses"
0.970800496423458,0.0316908212580293,2,0,1,0,"Ellipses"
0.970903335787928,0.0188625075344147,2,0,0,1,"Ellipses"
0.949440251199518,0.0520911855667915,1,2,0,0,"Ellipses"
0.842400976568197,0.674494560067783,1,0,1,1,"Ellipses"
0.911053681319886,0.324963607590479,0,1,1,1,"Ellipses"
0.941715238275825,0.126272078105251,2,1,0,0,"Ellipses"
0.904970355821394,0.389980769395914,0,2,0,1,"Ellipses"
0.934355394143118,0.0979643556326074,2,0,1,0,"Ellipses"
0.927588907591947,0.17975775481654,2,0,1,0,"Ellipses"
0.976752152245855,0.0152162771265254,2,0,1,0,"Ellipses"
0.908556290450985,0.221874510693082,1,2,0,0,"Ellipses"
0.941915187003466,0.145831498291826,0,1,1,1,"Ellipses"
0.92477056890502,0.240645930726806,2,0,0,1,"Ellipses"
0.931783299717047,0.134745467252862,2,1,0,0,"Ellipses"
0.945484964923268,0.138821962124546,2,0,0,1,"Ellipses"
0.944881221726437,0.0677745238152428,2,0,1,0,"Ellipses"
0.898509458183541,0.3824283885429,0,1,1,1,"Ellipses"
0.940283412932841,0.0653064368555429,2,0,1,0,"Ellipses"
0.931796834251726,0.134809785903584,0,1,2,0,"Ellipses"
0.936359315633068,0.13855552786805,1,2,0,0,"Ellipses"
0.93471925210734,0.0978254926956356,1,1,0,1,"Ellipses"
0.942525972511514,0.0793864366997636,2,0,1,0,"Ellipses"
0.96498845958012,0.144673230559727,1,0,1,1,"Ellipses"
0.938877799058459,0.0881723862476824,1,0,2,0,"Ellipses"
0.955662255705852,0.0492957292731006,1,0,1,1,"Ellipses"
0.94989278121754,0.0095081105931805,0,1,1,1,"Ellipses"
0.949344641991821,0.0456076668059349,1,1,0,1,"Ellipses"
0.933954461888757,0.111535958540027,2,1,0,0,"Ellipses"
0.938586589007134,0.0926735260143105,3,0,0,0,"Ellipses"
0.920789611490465,0.280869910800886,1,1,1,0,"Ellipses"
0.91595219903352,0.172811300089506,1,2,0,0,"Ellipses"
0.9543814488879,0.0419889325750483,2,1,0,0,"Ellipses"
0.901316229616491,0.209284710350993,1,0,2,0,"Ellipses"
0.968697111885736,0.031833070575432,3,0,0,0,"Ellipses"
0.860542528439437,0.487905557060609,0,0,1,2,"Ellipses"
0.942183974056328,0.277302847449027,2,0,0,1,"Ellipses"
0.899556080827032,0.229539638291378,2,0,0,1,"Ellipses"
0.945591321252101,0.17037884755811,1,0,1,1,"Ellipses"
0.890801926026704,0.266423090828702,0,3,0,0,"Ellipses"
0.96251085633079,0.0214005930714151,1,0,2,0,"Ellipses"
0.930441881576345,0.233170004658445,0,1,1,1,"Ellipses"
0.950540756541635,0.0288383468495017,1,0,0,2,"Ellipses"
0.948189041527792,0.134359050363251,2,1,0,0,"Ellipses"
0.956080014771848,0.0493560688293273,1,1,1,0,"Ellipses"
0.857351974486011,0.456801791268554,1,0,0,2,"Ellipses"
0.90787539142856,0.239112367246194,0,1,1,1,"Ellipses"
0.947130378970317,0.0585642616940097,2,0,0,1,"Ellipses"
0.662346313904568,1.33212255112874,0,0,2,1,"Ellipses"
0.931659881893599,0.154999977837596,1,2,0,0,"Ellipses"
0.954074265801544,0.0408136957905654,2,1,0,0,"Ellipses"
0.947911182832363,0.0661885205897612,1,0,2,0,"Ellipses"
0.587161390091025,2.54667040996453,1,0,0,2,"Ellipses"
0.931900279658503,0.171160756326133,0,0,2,1,"Ellipses"
0.95210109327445,0.0653885740988965,0,1,1,1,"Ellipses"
0.9086853993349,0.362117470115734,1,1,0,1,"Ellipses"
0.912114728455415,0.337201225123209,0,1,1,1,"Ellipses"
0.942030972478009,0.0945243717150834,2,0,0,1,"Ellipses"
0.943199258633392,0.180636586905507,2,0,1,0,"Ellipses"
0.962528885087066,0.0311393780858537,2,0,1,0,"Ellipses"
0.884204783483134,0.288723197932985,1,0,2,0,"Ellipses"
0.935040063262732,0.145267961018963,2,0,1,0,"Ellipses"
0.911676350199621,0.350639994451997,1,0,1,1,"Ellipses"
0.96412523794101,0.0349100909390647,2,1,0,0,"Ellipses"
0.879899193942516,0.452212638308249,1,0,1,1,"Ellipses"
0.924318531675615,0.234207836831147,1,0,0,2,"Ellipses"
0.963258478490029,0.0257000032439916,1,0,1,1,"Ellipses"
0.939227547497618,0.10372411228125,1,1,1,0,"Ellipses"
0.931926926236623,0.101446186482155,0,1,1,1,"Ellipses"
0.964889714993379,0.0170815195659535,2,1,0,0,"Ellipses"
0.917520568026268,0.451085557765227,0,0,1,2,"Ellipses"
0.84549388201837,0.385661261990149,2,0,1,0,"Ellipses"
0.923071713475752,0.246370370546844,0,0,2,1,"Ellipses"
0.968087499997886,0.00891496993870893,2,1,0,0,"Ellipses"
0.797904317692938,0.752464942199774,1,0,0,2,"Ellipses"
0.96764200373979,0.106947503187552,2,0,0,1,"Ellipses"
0.938570516332108,0.355500262255227,0,0,0,3,"Ellipses"
0.943220587647807,0.0652292504537223,0,1,1,1,"Ellipses"
0.960011043502291,0.037524483837894,2,0,1,0,"Ellipses"
0.926028427440383,0.0974389531719529,1,0,1,1,"Ellipses"
0.848502401082003,0.625532711892858,0,0,1,2,"Ellipses"
0.960659315982951,0.0498596323415202,2,1,0,0,"Ellipses"
0.945813135521321,0.0661191700756689,0,2,1,0,"Ellipses"
0.891477772613892,0.28487325064427,0,1,1,1,"Ellipses"
0.931352654133397,0.287321416691163,0,1,1,1,"Ellipses"
0.959995956374076,0.0160951191854734,1,0,1,1,"Ellipses"
0.867919102008965,0.43169153511573,0,0,1,2,"Ellipses"
0.934738417519019,0.237582952178219,1,1,0,1,"Ellipses"
0.965246008182461,0.037695303875373,3,0,0,0,"Ellipses"
0.841654329166,0.574901233880877,1,0,1,1,"Ellipses"
0.905101364919392,0.2120338030338,1,0,1,1,"Ellipses"
0.931485100224993,0.11765971885276,2,1,0,0,"Ellipses"
0.901155825125711,0.236212102552928,1,0,0,2,"Ellipses"
0.764911866524489,20.7824465864884,2,1,0,0,"Ellipses"
0.911612955763462,0.179978817721719,0,3,0,0,"Ellipses"
0.924100097553323,0.137578197732067,2,1,0,0,"Ellipses"
0.922821227123691,0.232877212247275,1,0,2,0,"Ellipses"
0.90530056916943,0.164625682960038,0,1,1,1,"Ellipses"
0.96266476153629,0.0345972816375821,1,1,0,1,"Ellipses"
0.953034937861013,0.05125968385063,2,0,0,1,"Ellipses"
0.947338077388449,0.030806200772442,1,1,0,1,"Ellipses"
0.944791382211982,0.194542953734592,1,0,2,0,"Ellipses"
0.945041858784218,0.169005399665249,2,0,0,1,"Ellipses"
0.913014281349064,0.17510059257641,0,0,2,1,"Ellipses"
0.922872515461722,0.222369495025716,1,1,0,1,"Ellipses"
0.872522626576735,0.419232739437607,0,1,1,1,"Ellipses"
0.968366505510218,0.0403185070606376,3,0,0,0,"Ellipses"
0.934358642354967,0.154836411811605,2,1,0,0,"Ellipses"
0.671054907834932,40.5598843480504,1,1,0,1,"Ellipses"
0.932258650289024,0.130234336717052,1,2,0,0,"Ellipses"
0.920481236965563,0.144877570871868,2,0,1,0,"Ellipses"
0.943991115474202,0.0576331187677742,2,0,1,0,"Ellipses"
0.925298581877285,0.207095462746914,1,1,1,0,"Ellipses"
0.864212196738627,0.644340775811495,0,1,1,1,"Ellipses"
0.959757079473454,0.0233874906922257,2,0,0,1,"Ellipses"
0.970580492746632,0.107781820949304,1,0,1,1,"Ellipses"
0.733927014150726,34.9130315895563,2,1,0,0,"Ellipses"
0.945313343643617,0.171393613912637,2,0,1,0,"Ellipses"
0.91614969354859,0.165260198266155,0,1,0,2,"Ellipses"
0.892112063500799,0.367873045234012,2,0,1,0,"Ellipses"
0.9113756932615,0.199971128507189,1,1,1,0,"Ellipses"
0.906354129127306,0.190700157129365,0,2,1,0,"Ellipses"
0.893128792069329,0.378441787745208,1,1,0,1,"Ellipses"
0.927114909599492,0.154927688433692,0,2,1,0,"Ellipses"
0.89760979375292,0.189637028903278,2,0,0,1,"Ellipses"
0.892379475493992,0.209460149009298,1,1,1,0,"Ellipses"
0.964375960436472,0.0264236571104279,1,0,2,0,"Ellipses"
0.931265666799989,0.302439908749545,0,1,0,2,"Ellipses"
0.844940987443649,0.84441563173962,0,1,0,2,"Ellipses"
0.956661720877548,0.00767680749259727,1,0,1,1,"Ellipses"
